Overall,Height,Weight,Age,Weak_foot,Skill_Moves,Ball_Control,Dribbling,Marking,Sliding_Tackle,Standing_Tackle,Aggression,Reactions,Attacking_Position,Interceptions,Vision,Composure,Crossing,Short_Pass,Long_Pass,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Long_Shots,Curve,Freekick_Accuracy,Penalties,Volleys,GK_Positioning,GK_Diving,GK_Kicking,GK_Handling,GK_Reflexes
0,174,68,24,3,3,71,72,23,27,31,67,74,73,37,71,61,69,65,57,68,67,57,63,77,53,73,70,72,74,64,67,52,68,66,6,13,12,10,10
0,178,74,24,3,2,75,72,61,63,64,66,66,64,61,71,68,60,75,73,73,74,74,58,80,72,64,45,73,65,69,61,64,60,61,7,8,9,15,13
0,188,83,29,1,1,21,8,8,7,8,41,67,21,31,71,62,9,23,22,35,31,34,79,41,33,66,9,21,9,12,9,12,21,8,74,71,77,63,75
0,180,71,29,5,4,75,73,12,13,12,33,77,72,44,55,66,55,65,61,82,82,62,73,71,71,72,75,61,66,56,63,64,65,62,16,7,9,13,10
0,174,69,29,3,4,75,77,20,21,22,57,71,65,22,57,62,61,55,57,70,76,78,54,83,73,75,62,83,76,71,77,74,71,69,18,14,10,11,17
0,176,73,33,4,4,75,75,25,21,23,48,71,60,30,76,73,73,76,71,53,72,64,58,74,75,68,42,72,58,72,68,74,75,70,7,11,7,13,15
0,174,73,29,3,4,73,71,37,35,46,48,76,71,52,75,81,72,73,75,67,71,78,47,81,65,72,46,62,64,56,73,71,74,68,10,7,7,7,14
0,169,62,29,4,4,77,76,48,32,51,46,63,62,42,75,71,74,76,63,78,75,64,38,91,83,54,46,39,62,41,74,75,72,62,10,10,8,13,9
0,180,69,29,3,4,76,73,50,42,54,37,61,71,46,75,66,71,73,68,68,72,64,59,67,71,59,51,55,67,56,72,67,64,62,9,11,12,15,7
0,182,78,33,3,2,61,62,77,73,72,81,72,44,71,67,55,51,72,71,75,70,67,81,55,54,77,73,44,51,41,61,62,63,39,8,7,7,15,10
0,178,71,29,3,2,67,72,71,72,73,51,73,55,72,71,67,71,72,73,71,75,77,67,66,77,69,66,53,55,54,63,64,65,59,9,8,13,9,9
0,182,73,29,3,2,66,71,70,74,75,58,73,41,72,71,66,61,73,71,59,55,72,73,61,57,71,72,54,59,64,42,43,51,41,8,11,9,10,9
0,178,75,29,3,2,71,63,71,72,73,67,66,67,71,66,71,67,73,77,67,66,67,61,72,73,56,67,51,55,57,49,61,54,44,7,9,15,13,16
0,176,76,33,3,2,59,68,73,73,77,64,72,29,73,75,69,56,76,67,52,51,66,67,76,51,70,55,54,45,45,29,61,59,21,10,14,11,11,15
0,182,81,29,3,2,61,66,71,77,74,81,62,56,72,62,61,72,74,73,62,62,82,61,61,61,77,72,54,56,55,52,51,71,53,12,8,20,14,15
0,176,75,33,4,2,55,52,71,77,70,56,72,55,74,73,81,62,72,71,63,66,90,67,63,66,71,67,61,41,45,51,52,61,34,15,7,10,13,7
0,180,77,29,3,2,56,51,71,72,73,77,67,34,66,42,55,54,62,66,61,61,56,77,62,62,77,73,44,44,51,44,52,53,51,8,12,9,8,12
0,186,80,29,3,2,58,48,74,75,72,75,65,48,73,46,66,41,53,45,68,72,67,78,77,66,80,66,45,27,24,33,38,39,30,6,10,11,8,20
0,186,80,29,2,2,51,44,71,75,74,66,67,21,67,41,55,34,62,61,51,55,59,87,42,37,61,72,41,31,37,39,55,61,37,7,13,15,13,8
0,191,90,33,3,2,55,45,74,76,77,45,64,31,67,62,61,45,62,61,41,61,50,90,41,38,55,77,51,35,56,37,38,71,46,10,15,8,15,16
0,192,88,29,3,2,51,39,69,67,73,79,70,39,72,28,62,41,56,52,39,60,60,89,49,43,54,74,71,28,47,38,61,42,40,17,14,10,13,12
0,177,73,33,3,3,76,43,77,76,63,72,71,51,62,45,53,75,69,63,76,59,76,60,75,60,69,75,65,46,64,43,68,63,42,12,7,10,8,7
0,172,64,33,3,3,73,74,71,73,65,58,66,49,77,60,66,72,73,66,81,69,78,46,84,83,74,47,52,44,41,67,61,50,55,8,12,12,10,9
0,179,77,25,3,3,61,56,71,72,73,82,66,51,77,66,44,67,72,71,71,72,78,70,66,66,53,67,63,41,52,61,71,72,52,7,10,13,9,8
0,182,81,33,3,2,61,63,71,71,71,71,72,61,71,49,55,71,72,61,71,77,70,72,59,55,48,67,44,41,42,51,52,53,46,9,7,13,10,15
0,177,69,33,2,2,57,61,67,73,68,41,67,40,67,40,46,72,68,53,82,79,86,58,57,68,71,59,55,40,48,64,40,38,49,9,10,9,15,12
0,179,70,25,3,3,67,63,30,28,38,59,61,75,51,61,66,60,65,51,73,71,66,59,61,64,75,70,76,77,72,68,61,76,74,9,9,7,13,8
0,172,66,25,4,4,72,75,41,26,26,40,77,74,37,54,40,66,62,44,82,81,63,45,87,88,66,65,72,70,65,40,65,65,68,7,8,15,7,9
0,182,71,25,4,4,74,75,23,13,17,53,72,76,34,53,60,72,62,55,81,83,55,71,68,63,74,61,62,72,61,68,71,55,64,7,16,12,14,7
0,172,67,33,5,3,75,74,25,32,33,45,81,70,45,68,70,73,76,70,87,85,80,42,88,92,74,67,61,73,69,84,60,71,77,10,15,12,13,11
0,185,82,25,3,2,71,62,70,65,72,74,58,56,74,56,73,69,74,69,58,61,86,78,46,59,52,65,81,53,75,66,71,74,53,9,10,13,9,9
0,176,75,25,3,3,75,71,49,37,41,69,73,75,48,77,81,73,74,51,67,66,46,53,70,74,69,42,77,44,76,64,73,69,76,10,8,7,10,11
0,175,69,25,4,4,74,71,41,38,52,42,64,71,43,70,73,72,75,63,88,82,63,44,81,81,53,47,61,68,51,71,73,77,61,14,8,11,14,9
0,183,80,33,2,2,64,62,65,68,72,71,71,62,75,57,72,56,74,72,66,62,79,75,64,61,73,58,58,52,50,44,60,58,42,7,12,9,9,16
0,172,69,33,4,3,75,72,50,48,53,80,75,62,63,72,71,56,75,65,66,76,80,66,75,73,72,62,77,66,68,71,74,77,56,8,10,8,9,12
0,187,75,25,2,2,52,40,76,71,73,82,58,37,68,41,58,51,68,71,46,52,67,73,47,45,62,74,63,36,42,39,44,49,45,7,8,10,12,9
0,181,80,33,3,2,49,51,77,77,67,73,73,30,72,40,55,57,55,60,53,55,55,74,50,51,88,73,51,41,56,48,45,45,54,8,14,9,16,7
0,185,81,33,3,2,50,44,69,76,77,77,55,40,67,42,47,51,66,74,63,66,46,81,55,48,72,74,72,33,45,54,42,71,40,9,12,12,7,10
0,184,72,20,3,2,76,77,56,61,65,60,67,68,65,70,72,64,74,76,75,73,60,59,68,74,71,58,72,56,66,59,56,42,62,11,6,8,6,15
0,168,62,21,4,3,76,77,60,69,72,66,65,63,67,79,74,65,77,75,69,64,74,64,87,70,54,30,61,44,68,75,75,74,49,11,10,8,6,13
0,193,70,22,3,2,57,48,72,73,81,58,56,25,62,31,36,33,73,42,49,50,57,81,42,43,51,80,35,24,29,22,23,41,17,7,11,10,11,12
0,172,66,24,2,3,68,62,67,69,69,76,64,62,77,67,66,55,69,70,69,73,86,65,81,84,62,55,50,42,46,46,46,43,47,10,11,7,14,5
0,184,60,21,3,2,69,73,69,65,74,59,70,69,68,55,54,73,69,63,82,78,80,59,62,83,57,53,74,41,66,62,36,43,61,12,8,5,11,12
0,180,77,28,3,3,68,74,37,28,31,73,70,75,57,68,67,68,68,58,77,78,79,81,60,74,82,76,73,69,68,54,49,65,76,7,8,13,15,9
0,181,76,24,4,3,70,64,69,63,68,70,74,63,71,57,64,63,75,70,70,73,80,73,68,74,69,56,78,58,74,59,54,44,55,14,13,12,14,8
0,170,64,24,4,3,70,74,48,38,44,85,73,68,37,68,65,65,66,64,91,85,75,30,90,92,77,65,71,59,72,66,57,72,57,7,6,10,7,10
0,183,78,20,4,4,73,79,35,30,35,50,71,71,35,70,68,52,68,62,79,86,66,67,63,79,53,60,65,69,58,60,61,53,60,7,5,14,6,13
0,172,68,27,3,4,70,75,27,30,27,72,71,75,41,58,61,67,59,42,90,90,74,58,80,74,47,43,80,69,61,65,42,62,55,5,14,9,12,11
0,188,85,25,3,3,73,76,19,25,25,60,64,71,25,70,69,70,68,67,76,79,72,77,72,69,54,59,72,65,60,63,56,58,57,10,11,10,11,16
0,177,72,24,4,4,73,76,38,40,39,42,74,72,40,66,57,67,65,59,78,76,68,57,59,75,58,31,71,69,57,65,58,65,64,8,11,6,9,13
0,182,76,20,2,3,68,69,16,20,21,35,51,75,18,43,70,40,48,47,80,70,75,85,70,65,87,80,70,76,60,56,60,63,65,9,11,14,11,6
0,171,66,21,3,3,73,76,15,20,18,45,75,69,20,58,59,52,60,43,91,93,74,33,91,92,69,58,70,71,70,69,38,66,52,9,7,13,7,12
0,187,74,21,3,2,76,73,36,32,48,49,73,69,66,76,73,68,77,73,67,69,68,59,64,68,53,58,64,58,49,47,68,50,48,14,13,7,12,7
0,184,78,26,4,4,72,69,31,25,32,50,64,65,33,67,61,70,69,62,84,84,74,81,68,79,60,55,71,74,70,64,66,68,65,10,6,15,15,6
0,177,75,26,2,3,70,74,13,26,22,51,58,69,19,75,63,66,71,68,76,72,56,66,70,74,53,34,70,66,74,69,64,56,48,6,8,6,14,12
0,185,91,25,3,2,46,37,80,66,78,70,78,25,59,22,65,26,56,35,49,54,31,90,50,52,39,78,38,21,22,28,23,45,31,10,15,8,9,7
0,190,81,25,2,1,9,8,9,20,22,20,66,9,17,41,40,30,40,40,39,35,38,81,37,32,33,20,40,20,27,20,9,9,20,77,65,75,75,68
0,192,79,22,3,1,17,19,18,18,17,34,67,11,20,28,49,12,29,25,40,46,42,68,40,69,61,13,22,13,11,14,17,24,15,66,74,74,75,70
0,184,86,22,3,2,57,48,74,78,75,75,62,41,67,39,52,66,65,67,66,69,69,74,45,52,70,71,35,25,24,32,34,42,22,8,7,8,7,12
0,201,95,26,2,2,50,28,72,60,70,71,72,29,74,26,64,26,64,58,55,55,64,93,24,44,69,74,32,24,20,22,29,38,26,9,13,11,14,12
0,187,83,24,2,2,67,58,75,62,73,65,76,67,70,64,74,50,68,65,49,55,83,85,54,50,44,72,54,41,39,36,32,48,41,15,15,15,12,15
0,180,75,21,2,2,71,57,74,77,73,66,63,43,67,31,40,75,74,55,65,69,70,64,65,59,59,69,48,28,30,57,60,40,25,11,10,14,12,9
0,180,75,20,3,3,77,78,23,32,44,49,56,64,49,62,62,71,67,61,88,87,60,62,75,84,60,54,66,68,61,53,36,59,65,7,12,15,6,7
0,172,69,21,3,4,73,78,22,24,28,34,66,65,30,74,62,74,67,58,80,79,66,49,76,83,61,46,65,65,67,52,61,54,58,7,16,12,8,8
0,186,73,21,3,3,72,65,68,70,73,69,73,53,70,72,58,48,76,74,59,59,73,74,57,58,65,66,67,53,59,47,49,39,48,10,10,8,8,13
0,180,84,22,2,2,65,63,25,26,23,79,69,71,28,53,61,52,64,52,84,88,77,77,73,79,78,67,78,72,60,45,53,71,61,14,15,8,9,8
0,177,69,19,3,3,72,75,15,17,16,32,62,79,16,61,53,65,66,53,82,81,62,63,72,73,67,58,65,78,56,50,38,68,62,12,14,8,6,6
0,180,69,20,4,2,74,74,65,64,67,59,68,64,67,69,53,63,77,71,77,75,72,54,65,70,63,38,72,66,67,62,64,52,70,10,12,14,14,16
0,185,80,21,2,2,67,59,67,69,75,83,62,50,72,59,50,59,72,71,59,61,72,78,57,53,48,65,59,41,45,49,42,53,47,16,12,14,11,6
0,176,83,24,2,2,75,75,69,69,74,61,70,69,68,68,67,74,68,67,80,78,71,72,77,68,83,64,68,52,59,70,63,55,59,10,6,14,8,15
0,185,69,21,3,3,71,70,68,66,72,72,65,56,76,64,67,69,75,72,68,68,76,68,64,74,75,73,66,59,64,65,55,58,57,14,15,8,14,14
0,177,68,21,3,3,74,67,35,31,31,31,80,81,24,59,62,57,62,51,74,67,57,64,71,71,71,58,71,73,67,51,57,65,69,10,10,8,16,13
0,186,80,24,3,3,71,69,11,15,15,32,67,76,17,45,61,41,59,33,86,85,77,70,75,81,77,71,65,73,50,67,41,65,69,15,8,13,14,15
0,175,75,25,3,2,69,56,70,73,75,71,64,52,70,50,51,74,68,53,68,73,78,69,71,64,73,73,44,27,38,45,35,33,23,13,14,11,12,7
0,180,75,24,3,2,72,70,57,58,68,68,64,64,61,71,63,74,75,79,57,63,79,73,66,62,62,55,78,58,73,72,71,68,44,10,8,13,14,15
0,188,80,22,2,3,70,66,69,70,74,74,69,49,70,67,68,64,70,69,55,54,73,75,54,54,61,59,67,45,57,69,70,70,43,13,14,9,12,16
0,173,72,23,3,3,69,78,41,38,40,53,66,68,28,74,60,66,64,65,85,81,74,56,80,77,61,46,62,54,77,65,52,51,48,15,9,12,10,13
0,172,74,20,3,3,73,75,43,35,42,56,66,72,41,67,60,69,70,61,83,75,59,71,75,81,63,59,80,64,80,73,64,55,59,14,15,9,8,16
0,178,70,23,3,4,76,74,30,48,43,52,73,65,38,68,72,67,68,61,78,76,73,65,71,81,74,69,76,67,72,75,47,67,62,13,9,7,15,9
0,173,66,28,3,3,72,73,45,53,52,56,71,65,58,73,68,67,74,66,74,71,86,59,85,81,58,49,64,66,65,63,65,68,67,7,9,9,15,16
0,186,84,31,2,2,56,40,73,71,74,78,63,22,59,35,43,29,69,69,52,53,77,85,44,53,82,72,61,15,55,25,24,40,24,14,10,10,11,6
0,185,75,21,3,2,68,66,64,70,72,77,67,54,73,60,65,55,68,71,74,78,83,83,70,74,82,75,77,45,70,70,72,46,32,7,9,9,10,6
0,187,81,24,5,2,75,73,59,61,65,63,67,63,63,69,62,61,76,73,60,65,76,72,51,55,66,69,70,60,67,62,55,59,56,14,7,14,9,12
0,192,86,25,4,3,75,73,25,40,27,75,73,70,23,58,66,67,59,47,75,81,75,73,59,72,56,66,75,68,66,49,39,63,76,16,12,16,12,9
0,179,77,23,3,2,68,68,40,45,40,60,70,75,35,57,69,56,60,53,87,83,85,74,77,75,69,65,78,68,74,58,62,74,72,7,12,10,14,10
0,183,76,21,2,2,70,66,72,70,77,79,73,48,73,58,66,65,70,67,69,74,69,76,74,67,68,67,66,40,59,49,47,44,48,11,11,14,7,15
0,178,70,21,3,3,76,78,20,30,22,62,61,69,22,62,50,70,72,70,80,79,68,57,73,87,41,42,74,60,73,71,74,57,62,7,13,8,12,7
0,197,84,24,2,2,73,60,23,26,23,71,64,73,34,52,59,30,60,31,46,63,80,85,51,55,77,81,77,77,55,36,37,65,63,16,11,14,9,12
0,190,80,27,3,1,31,19,12,18,30,24,69,18,27,40,32,21,30,33,43,43,44,79,42,39,63,23,45,19,21,25,16,25,25,75,69,59,71,73
0,188,82,23,3,2,59,48,74,70,73,72,67,13,70,19,42,27,55,56,51,65,65,79,34,45,80,72,55,22,41,29,33,34,26,15,9,7,12,15
0,178,71,26,4,3,72,70,17,18,21,59,75,74,22,58,58,67,64,61,76,80,75,62,70,70,68,62,77,70,69,65,69,69,52,13,8,15,9,14
0,190,81,32,3,2,40,42,75,75,79,61,70,54,72,33,65,21,48,43,48,53,66,86,62,32,34,78,40,23,31,28,27,36,24,13,13,9,12,9
0,180,72,23,4,2,73,69,67,62,64,76,73,57,84,72,69,60,72,68,82,71,82,57,68,74,65,59,52,51,56,42,44,47,42,14,7,6,14,11
0,188,82,28,2,2,59,47,76,72,74,76,54,31,67,57,57,34,73,63,51,53,60,75,47,41,63,72,59,34,42,41,32,52,31,7,8,8,11,9
0,177,71,23,2,2,69,65,64,71,76,86,71,55,77,63,54,46,67,59,74,72,80,82,76,72,68,59,80,36,54,45,37,38,41,15,9,10,15,8
0,169,68,26,4,4,75,80,22,22,21,34,70,67,19,74,65,55,66,55,87,84,71,54,79,90,50,39,68,66,65,66,63,60,55,7,7,13,15,7
0,175,67,21,3,3,77,78,30,31,29,33,59,60,28,57,57,72,70,62,87,85,65,45,79,79,45,51,70,62,55,69,46,59,55,10,15,10,6,7
0,180,69,21,3,2,68,67,68,69,72,68,65,47,65,54,58,75,67,63,75,78,83,63,66,71,70,62,51,33,30,52,33,27,32,10,14,15,9,15
0,169,64,21,3,2,75,73,44,57,68,72,67,65,62,73,58,68,75,67,75,73,80,52,91,76,74,51,63,61,68,67,73,46,53,13,9,12,13,15
0,189,83,20,3,2,67,63,69,67,70,64,68,55,68,49,59,61,70,57,84,91,77,67,63,65,83,67,47,38,31,48,22,26,33,7,8,10,12,7
0,174,70,22,2,3,66,73,74,75,74,45,63,61,61,67,73,72,62,58,92,91,72,55,80,72,71,57,30,41,41,40,41,39,35,7,13,15,6,13
0,172,70,20,4,3,76,77,20,19,23,58,64,66,26,73,68,58,66,61,77,73,67,46,82,84,62,51,66,68,68,64,49,62,68,9,14,9,13,8
0,171,67,21,3,2,70,60,70,70,72,85,66,55,71,58,61,43,72,68,73,67,78,71,85,72,69,58,61,41,42,48,47,49,37,12,9,12,10,11
0,172,67,20,3,3,74,78,20,17,20,49,65,69,32,70,53,70,72,63,77,68,64,50,84,76,66,44,58,70,63,71,61,59,49,9,8,16,13,10
0,178,79,22,3,3,72,65,21,20,23,38,74,81,21,61,63,54,65,39,87,78,69,66,76,74,69,57,68,76,61,72,42,69,67,7,15,14,11,9
0,181,76,19,4,2,76,72,48,44,59,63,74,65,59,78,64,67,75,67,54,62,68,70,58,66,64,59,72,65,65,64,62,55,59,10,7,8,12,14
0,170,63,23,3,4,63,76,21,21,20,58,67,66,21,68,66,73,72,57,84,87,77,60,75,83,72,60,60,62,55,60,60,65,40,12,10,14,9,8
0,183,80,23,3,2,60,54,70,68,75,83,65,41,70,45,54,30,63,55,68,70,60,82,71,61,78,63,39,29,36,29,27,40,19,12,16,13,8,12
0,167,60,19,4,4,80,75,34,32,37,42,57,54,44,82,70,75,72,65,77,68,58,30,76,82,45,30,69,57,64,79,72,65,63,7,15,9,12,13
0,174,68,21,3,3,76,74,33,34,42,33,75,76,44,72,48,48,75,58,77,78,68,53,76,85,61,49,66,75,68,49,60,63,71,8,15,15,16,15
0,181,84,20,3,3,69,75,23,24,23,33,69,67,24,54,59,59,55,47,79,77,38,67,76,75,78,69,76,77,64,68,57,66,59,7,12,7,16,6
0,183,75,23,2,2,69,65,66,77,74,59,66,47,75,49,70,70,66,59,69,72,71,80,59,67,59,73,59,33,47,58,69,55,33,12,7,13,7,10
0,185,78,21,4,2,77,79,57,65,70,80,71,60,67,70,65,59,71,66,69,62,80,80,67,72,81,75,70,43,68,64,65,61,63,15,16,7,14,8
0,179,66,20,2,3,76,80,21,20,23,33,64,65,23,57,64,62,65,56,91,88,71,54,82,90,55,31,70,66,64,60,42,58,50,13,6,11,11,10
0,176,65,24,3,4,72,72,38,25,27,50,68,68,32,80,69,71,70,65,81,79,78,56,75,82,53,40,64,60,57,59,69,53,53,8,7,7,8,12
0,175,63,22,3,2,75,77,41,50,50,61,68,68,47,69,61,70,68,59,79,79,66,39,74,78,35,42,63,62,62,53,53,67,55,5,13,12,11,6
0,174,75,28,4,2,74,72,21,21,23,65,72,70,34,59,69,59,66,51,78,76,72,63,75,78,55,68,75,72,70,63,48,65,73,12,13,16,13,9
0,189,74,24,3,2,55,43,74,73,75,72,68,15,76,21,60,25,54,53,55,55,55,69,54,34,62,76,38,11,19,15,20,23,13,14,9,9,8,11
0,190,78,23,2,1,14,18,16,23,23,44,69,12,25,30,23,11,38,30,47,40,34,80,51,47,68,18,22,14,25,12,22,24,22,69,71,59,70,77
0,166,61,25,3,4,70,72,29,34,37,43,80,66,36,71,68,65,70,67,78,77,72,32,79,81,60,43,69,65,71,72,66,49,48,13,7,7,10,8
0,181,72,22,3,2,72,58,71,76,74,65,60,39,76,50,46,53,73,62,65,65,63,62,67,60,72,75,42,28,44,30,60,50,31,14,10,10,15,6
0,180,85,22,3,4,71,72,19,18,21,55,74,69,25,60,67,53,66,59,75,77,66,81,61,64,78,64,72,70,65,63,27,68,62,7,14,15,16,13
0,193,84,21,2,1,22,23,15,20,18,27,59,9,14,32,32,21,25,28,27,26,25,67,33,34,43,15,22,13,16,19,15,22,14,72,72,62,74,73
0,182,74,27,3,2,59,44,72,71,73,76,69,37,62,53,56,55,66,56,72,71,74,82,59,55,70,72,58,36,45,50,36,31,38,7,7,6,13,6
0,182,75,22,3,3,72,68,56,57,65,64,74,72,38,67,66,58,72,70,75,72,85,75,66,80,84,62,73,63,72,59,38,50,51,13,8,11,9,15
0,185,80,33,2,2,57,42,76,68,71,69,69,28,73,29,61,36,56,39,55,53,64,74,56,57,91,74,43,23,26,33,27,43,34,8,8,7,12,13
0,169,67,24,4,3,73,76,41,42,49,52,69,68,53,72,63,73,72,67,78,72,51,46,90,76,54,52,68,64,65,65,52,63,59,12,11,9,10,11
0,173,78,25,3,4,72,71,35,26,29,45,66,68,49,71,61,68,70,67,79,78,81,70,78,81,72,58,70,70,68,64,36,67,66,15,10,16,15,10
0,183,85,29,3,3,73,70,27,30,31,77,70,70,28,65,71,66,67,62,65,67,74,82,74,69,68,70,72,70,68,58,42,73,69,9,12,9,9,7
0,172,62,20,4,4,72,72,71,61,71,51,59,67,85,68,59,67,74,65,77,72,86,59,81,82,70,61,57,59,71,38,71,59,37,14,9,10,6,12
0,182,74,21,3,2,71,73,66,69,71,65,73,71,68,64,65,79,69,65,79,77,71,65,67,71,63,59,75,53,70,72,74,34,60,14,11,16,13,6
0,178,67,27,4,2,74,72,64,65,67,71,74,72,68,74,70,74,74,70,74,77,79,55,79,78,64,65,69,60,73,65,63,49,49,13,12,14,15,11
0,176,74,27,3,3,71,72,68,69,70,72,78,56,62,60,66,62,64,59,93,89,84,61,73,75,55,57,67,56,64,51,40,62,51,6,12,15,7,14
0,170,74,23,3,2,56,48,74,63,75,71,69,52,77,48,61,57,72,68,75,68,91,75,82,70,68,71,67,54,58,48,54,49,37,9,11,13,6,8
0,178,72,23,4,3,75,71,38,51,49,41,67,75,27,70,53,58,70,63,82,83,59,55,78,79,56,51,70,65,68,67,71,67,58,11,9,14,11,12
0,193,79,26,2,1,18,11,12,13,14,17,69,12,15,11,34,12,22,13,52,48,21,71,42,68,80,14,14,13,11,14,12,19,11,72,73,62,65,78
0,180,75,27,3,2,72,66,70,74,77,84,75,61,76,65,67,70,72,73,67,68,79,77,65,61,74,67,80,57,74,72,70,62,57,11,11,7,11,11
0,192,82,24,2,2,51,38,75,75,75,69,62,14,68,17,68,25,51,49,55,63,69,79,49,55,77,73,62,15,50,19,30,30,20,11,15,8,10,12
0,186,76,29,3,2,52,30,72,68,72,85,65,27,70,39,50,36,55,60,60,66,70,80,72,39,64,78,65,28,23,35,40,55,36,14,10,6,15,7
0,178,65,22,4,2,73,69,72,72,72,60,66,59,69,50,55,75,69,65,72,71,72,61,73,70,57,55,65,38,51,50,46,46,47,9,13,8,8,16
0,179,64,21,3,3,79,77,63,59,65,72,73,67,69,77,60,75,75,63,83,78,78,53,69,86,77,67,63,58,55,75,65,56,69,14,10,11,13,15
0,170,72,25,3,3,70,70,69,71,70,72,70,59,68,53,64,68,67,62,76,75,79,64,83,81,78,63,52,49,56,55,49,42,47,10,10,15,11,12
0,194,75,22,3,2,60,60,74,69,73,68,66,29,75,50,66,32,62,68,71,69,63,74,49,61,72,68,56,25,32,26,34,44,33,7,13,9,7,11
0,183,75,25,3,3,75,73,29,36,27,53,75,75,24,64,69,66,65,57,73,77,68,67,61,68,67,63,72,69,71,70,42,73,67,7,13,9,15,16
0,172,68,27,4,3,75,75,57,58,47,42,65,69,53,55,69,72,70,66,91,81,80,65,85,82,61,48,56,50,50,71,53,47,52,9,6,9,6,10
0,184,80,26,3,2,72,66,67,69,71,66,69,56,71,72,61,58,73,72,57,68,73,75,54,58,73,68,73,61,66,44,56,55,43,11,15,12,13,16
0,172,74,33,3,3,59,68,15,18,24,38,71,74,18,53,47,43,67,33,68,68,74,68,59,64,76,78,78,76,66,54,61,71,57,6,9,10,10,7
0,175,76,27,2,2,69,76,65,69,68,75,70,68,68,70,66,80,69,69,70,72,77,70,68,60,75,76,78,42,74,68,70,63,21,14,9,7,13,11
0,167,66,27,4,4,73,75,31,38,33,43,66,62,19,70,63,60,66,68,90,81,53,48,85,82,52,36,70,66,69,46,65,50,53,13,6,13,8,8
0,180,75,32,3,3,71,69,14,18,20,62,70,75,20,62,64,54,62,49,84,78,74,73,72,69,73,62,74,74,62,59,50,68,70,12,7,6,12,14
0,186,81,24,3,2,65,44,72,76,74,70,61,35,70,50,47,54,71,63,67,74,80,73,64,57,84,67,57,35,23,26,47,42,21,14,13,11,16,12
0,191,84,21,3,2,62,53,75,72,73,74,66,27,68,32,68,25,64,52,68,64,67,80,43,63,78,67,35,16,32,27,21,31,28,7,10,14,7,15
0,181,79,21,3,4,75,75,51,63,59,56,66,66,42,65,62,71,77,71,76,76,68,61,66,74,48,55,68,56,67,63,52,57,57,12,13,13,13,8
0,180,79,24,3,3,70,69,68,69,70,78,75,67,74,72,63,62,70,65,80,78,92,60,79,80,67,64,71,57,60,59,40,49,55,7,8,11,16,10
0,178,72,22,3,3,71,70,71,68,67,70,69,68,70,60,63,73,72,63,79,78,79,59,74,74,68,55,79,44,69,70,70,55,52,13,15,9,6,10
0,185,71,26,3,3,72,73,15,23,21,66,71,73,23,71,69,66,74,61,76,76,70,65,66,77,55,66,68,73,66,59,37,69,71,13,6,13,13,15
0,186,81,24,3,3,73,73,26,28,29,55,71,68,24,66,68,66,68,60,89,89,84,73,62,73,65,64,72,69,68,68,35,56,70,7,13,16,15,9
0,178,71,29,3,2,72,68,72,72,73,78,73,62,73,66,66,66,77,74,74,76,85,77,65,66,74,59,73,46,61,59,57,53,56,11,6,11,15,14
0,177,69,30,4,3,72,73,37,48,54,58,72,72,59,73,64,68,69,67,73,76,70,59,77,73,56,70,65,65,68,68,66,64,47,9,7,16,11,8
0,178,76,27,2,4,70,75,30,31,37,50,68,66,33,66,63,66,67,64,92,90,74,66,72,78,62,54,69,62,63,45,66,61,71,7,15,9,7,7
0,167,68,32,3,3,78,77,25,32,33,58,72,69,28,70,72,70,67,66,72,68,68,40,90,90,77,43,68,61,68,85,81,63,55,12,13,7,10,14
0,186,79,30,2,2,55,50,74,73,72,81,66,32,69,44,67,28,57,50,67,64,53,79,54,45,64,73,75,35,62,39,32,48,37,6,7,14,9,7
0,184,79,28,3,2,60,57,73,69,75,66,64,46,75,40,57,46,68,64,62,65,66,75,58,63,67,68,52,26,35,32,24,21,26,16,14,14,15,10
0,182,81,31,3,2,61,56,72,72,73,67,69,43,70,34,39,56,58,55,54,69,70,74,58,66,84,72,45,31,34,27,34,40,28,7,14,14,6,11
0,173,75,22,2,4,73,77,14,23,23,30,70,73,41,66,65,58,72,67,84,77,74,55,71,79,55,55,63,62,64,43,42,66,57,9,7,15,9,12
0,177,75,28,2,3,71,70,19,15,16,44,68,68,16,66,58,57,67,63,79,79,70,74,74,75,58,77,73,69,67,55,34,70,73,13,11,10,13,11
0,169,72,26,4,2,70,72,62,77,62,66,66,72,64,50,60,73,72,62,82,83,80,68,81,86,66,57,56,48,51,61,62,51,44,9,14,9,11,7
0,170,68,22,4,4,71,74,37,46,56,58,67,65,57,67,47,66,67,65,90,90,66,63,86,86,78,51,68,72,67,37,37,40,58,11,14,8,12,6
0,168,65,24,2,3,71,73,47,46,46,68,67,58,55,58,52,69,68,67,87,86,85,40,87,89,59,52,77,65,78,76,76,67,57,15,14,10,15,7
0,175,72,31,3,3,71,64,65,66,66,68,75,58,65,67,73,74,71,70,85,77,87,70,75,71,70,58,67,59,64,72,69,69,52,12,10,15,9,9
0,187,96,31,3,2,54,41,70,68,73,81,62,39,65,36,44,39,55,63,34,34,55,95,32,34,59,75,65,33,55,34,23,46,39,12,8,8,7,12
0,169,68,29,3,3,71,73,30,25,24,67,68,68,24,71,60,63,72,64,75,84,72,67,83,84,82,59,75,65,70,68,67,60,71,7,8,16,14,15
